Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.02.13_14.08.05,-8.394564,51.886198,0,B,11,5G,-99,-12,4.0,9,-103,57892,250,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.08.07,-8.394564,51.886198,0,B,11,5G,-99,-12,4.0,9,-103,65071,237,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.08.08,-8.394564,51.886198,0,B,11,5G,-99,-15,5.0,9,-103,108085,257,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.08.10,-8.394564,51.886198,0,B,11,5G,-100,-15,4.0,8,-103,44316,100,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.11,-8.394564,51.886198,0,B,11,5G,-100,-15,4.0,8,-103,2,3,D,73.0,70.0,76.0,2.0,0.0,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.11,-8.394564,51.886198,0,B,11,5G,-100,-15,4.0,8,-103,2,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.12,-8.394564,51.886198,0,B,11,5G,-100,-13,4.0,9,-103,25313,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.13,-8.394564,51.886198,0,B,11,5G,-100,-13,4.0,9,-103,124009,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.15,-8.394564,51.886198,0,B,11,5G,-100,-13,2.0,12,-103,158344,240,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12
2020.02.13_14.08.16,-8.394564,51.886198,0,B,11,5G,-100,-13,2.0,12,-103,158645,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12
2020.02.13_14.08.17,-8.394564,51.886198,0,B,11,5G,-100,-13,4.0,9,-103,153667,214,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.13_14.08.18,-8.394564,51.886198,0,B,11,5G,-100,-13,4.0,9,-103,159035,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.13_14.08.19,-8.394564,51.886198,0,B,11,5G,-100,-12,6.0,9,-105,150893,205,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.08.20,-8.394564,51.886198,0,B,11,5G,-100,-12,6.0,9,-105,156523,230,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.08.22,-8.394564,51.886198,0,B,11,5G,-101,-15,-2.0,9,-105,147537,210,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.13_14.08.24,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,7,-105,61068,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-9
2020.02.13_14.08.25,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,7,-105,61068,94,D,74.0,72.0,79.0,3.0,0.0,B,A4DF,9CBA,10805003,-105,-9
2020.02.13_14.08.25,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,7,-105,3,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-9
2020.02.13_14.08.26,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,9,-105,18447,194,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12
2020.02.13_14.08.27,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,9,-105,18642,60,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12
2020.02.13_14.08.29,-8.394564,51.886198,0,B,11,5G,-102,-14,1.0,8,-103,19883,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10
2020.02.13_14.08.30,-8.394564,51.886198,0,B,11,5G,-102,-14,1.0,8,-103,19773,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-10
2020.02.13_14.08.31,-8.394564,51.886198,0,B,11,5G,-101,-13,-2.0,12,-103,41374,132,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.32,-8.394564,51.886198,0,B,11,5G,-101,-13,-2.0,12,-105,82094,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.33,-8.394564,51.886198,0,B,11,5G,-101,-14,6.0,10,-105,78717,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.08.35,-8.394564,51.886198,0,B,11,5G,-101,-14,6.0,10,-105,69121,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.08.36,-8.394564,51.886198,0,B,11,5G,-101,-16,0.0,9,-105,81119,220,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.08.38,-8.394564,51.886198,0,B,11,5G,-100,-13,1.0,7,-105,38315,45,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.39,-8.394564,51.886198,0,B,11,5G,-100,-13,1.0,7,-105,38315,45,D,72.0,71.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.39,-8.394564,51.886198,0,B,11,5G,-100,-13,1.0,7,-105,739,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.40,-8.394564,51.886198,0,B,11,5G,-99,-15,0.0,9,-105,18460,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.08.41,-8.394564,51.886198,0,B,11,5G,-99,-15,0.0,9,-103,18442,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.08.43,-8.394564,51.886198,0,B,11,5G,-99,-14,2.0,7,-103,18976,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10
2020.02.13_14.08.44,-8.394564,51.886198,0,B,11,5G,-99,-14,2.0,7,-103,18613,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10
2020.02.13_14.08.45,-8.394564,51.886198,0,B,11,5G,-101,-14,-2.0,8,-103,19621,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.46,-8.394564,51.886198,0,B,11,5G,-101,-14,-2.0,8,-103,70190,223,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.47,-8.394564,51.886198,0,B,11,5G,-101,-14,-5.0,9,-103,112821,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.49,-8.394564,51.886198,0,B,11,5G,-101,-14,-5.0,9,-103,90303,183,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.50,-8.394564,51.886198,0,B,11,5G,-99,-14,2.0,13,-103,147999,260,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.52,-8.394564,51.886198,0,B,11,5G,-102,-12,4.0,8,-103,16417,44,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.53,-8.394564,51.886198,0,B,11,5G,-102,-12,4.0,8,-103,16417,44,D,72.0,71.0,74.0,1.0,0.0,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.53,-8.394564,51.886198,0,B,11,5G,-102,-12,4.0,8,-103,5205,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.54,-8.394564,51.886198,0,B,11,5G,-101,-13,10.0,11,-103,18800,144,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.56,-8.394564,51.886198,0,B,11,5G,-101,-13,10.0,11,-103,18560,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.08.57,-8.394564,51.886198,0,B,11,5G,-102,-13,-1.0,10,-103,18378,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.58,-8.394564,51.886198,0,B,11,5G,-102,-13,-1.0,10,-103,17544,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.08.59,-8.394564,51.886198,0,B,11,5G,-101,-16,0.0,9,-105,28241,137,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-14
2020.02.13_14.09.00,-8.394564,51.886198,0,B,11,5G,-101,-16,0.0,9,-105,74774,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-14
2020.02.13_14.09.01,-8.394564,51.886198,0,B,11,5G,-101,-17,-1.0,11,-105,65008,184,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-16
2020.02.13_14.09.02,-8.394564,51.886198,0,B,11,5G,-101,-17,-1.0,11,-105,74531,224,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-16
2020.02.13_14.09.04,-8.394564,51.886198,0,B,11,5G,-101,-16,3.0,9,-105,61735,144,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.09.06,-8.394564,51.886198,0,B,11,5G,-101,-13,6.0,9,-105,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.09.07,-8.394564,51.886198,0,B,11,5G,-101,-13,6.0,9,-105,0,0,D,72.0,71.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.09.07,-8.394564,51.886198,0,B,11,5G,-101,-13,6.0,9,-105,5204,102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.09.08,-8.394564,51.886198,0,B,11,5G,-102,-12,6.0,10,-105,16884,155,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.09.09,-8.394564,51.886198,0,B,11,5G,-102,-12,6.0,10,-105,17854,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.09.11,-8.394564,51.886198,0,B,11,5G,-100,-12,2.0,8,-105,18397,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.12,-8.394564,51.886198,0,B,11,5G,-100,-12,2.0,8,-105,16290,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.13,-8.394564,51.886198,0,B,11,5G,-101,-15,4.0,10,-105,18578,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.09.14,-8.394564,51.886198,0,B,11,5G,-101,-15,4.0,10,-105,18487,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.13_14.09.15,-8.394564,51.886198,0,B,11,5G,-101,-16,3.0,8,-105,18391,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.17,-8.394564,51.886198,0,B,11,5G,-101,-16,3.0,8,-105,18715,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.18,-8.394564,51.886198,0,B,11,5G,-99,-13,0.0,8,-103,20349,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.19,-8.394564,51.886198,0,B,11,5G,-99,-13,0.0,8,-103,14472,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.20,-8.394564,51.886198,0,B,11,5G,-103,-13,5.0,8,-103,1,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.13_14.09.20,-8.394564,51.886198,0,B,11,5G,-103,-13,5.0,8,-103,1,1,D,72.0,71.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-104,-10
2020.02.13_14.09.21,-8.394564,51.886198,0,B,11,5G,-103,-13,5.0,8,-103,11110,193,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.13_14.09.22,-8.394564,51.886198,0,B,11,5G,-100,-14,9.0,15,-103,15416,70,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.24,-8.394564,51.886198,0,B,11,5G,-100,-14,9.0,15,-103,15977,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.25,-8.394564,51.886198,0,B,11,5G,-102,-17,3.0,10,-103,15031,109,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12
2020.02.13_14.09.26,-8.394564,51.886198,0,B,11,5G,-102,-17,3.0,10,-103,45731,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12
2020.02.13_14.09.27,-8.394564,51.886198,0,B,11,5G,-100,-14,1.0,10,-103,70879,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.09.28,-8.394564,51.886198,0,B,11,5G,-100,-14,1.0,10,-103,65183,203,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.09.29,-8.394564,51.886198,0,B,11,5G,-102,-17,1.0,11,-103,58880,203,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.09.31,-8.394564,51.886198,0,B,11,5G,-102,-17,1.0,11,-103,64760,251,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.09.33,-8.394564,51.886198,0,B,11,5G,-101,-17,1.0,12,-103,62908,242,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.09.34,-8.394564,51.886198,0,B,11,5G,-102,-16,0.0,12,-103,2,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.09.34,-8.394564,51.886198,0,B,11,5G,-102,-16,0.0,12,-103,2,1,D,72.0,70.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.09.35,-8.394564,51.886198,0,B,11,5G,-102,-16,0.0,12,-103,11776,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.09.36,-8.394564,51.886198,0,B,11,5G,-100,-17,8.0,11,-103,19375,102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11
2020.02.13_14.09.38,-8.394564,51.886198,0,B,11,5G,-100,-17,8.0,11,-103,17761,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-11
2020.02.13_14.09.39,-8.394564,51.886198,0,B,11,5G,-101,-12,1.0,12,-103,18439,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.40,-8.394564,51.886198,0,B,11,5G,-101,-12,1.0,12,-103,17024,95,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.41,-8.394564,51.886198,0,B,11,5G,-102,-14,4.0,14,-103,15907,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.13_14.09.42,-8.394564,51.886198,0,B,11,5G,-102,-14,4.0,14,-103,17302,119,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.13_14.09.43,-8.394564,51.886198,0,B,11,5G,-103,-13,0.0,10,-103,17756,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.45,-8.394564,51.886198,0,B,11,5G,-103,-13,0.0,10,-103,18358,102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.47,-8.394564,51.886198,0,B,11,5G,-103,-13,4.0,10,-103,10301,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.48,-8.394564,51.886198,0,B,11,5G,-100,-15,9.0,10,-103,2,2,D,73.0,72.0,74.0,1.0,0.0,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.48,-8.394564,51.886198,0,B,11,5G,-100,-15,9.0,10,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.49,-8.394564,51.886198,0,B,11,5G,-100,-15,9.0,10,-103,14306,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.09.50,-8.394564,51.886198,0,B,11,5G,-102,-11,2.0,9,-103,15235,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.52,-8.394564,51.886198,0,B,11,5G,-102,-11,2.0,9,-103,15286,106,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.09.53,-8.394564,51.886198,0,B,11,5G,-101,-16,3.0,8,-103,14859,104,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.09.54,-8.394564,51.886198,0,B,11,5G,-101,-16,3.0,8,-103,14303,110,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.09.55,-8.394564,51.886198,0,B,11,5G,-101,-16,6.0,10,-103,13367,109,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12
2020.02.13_14.09.56,-8.394564,51.886198,0,B,11,5G,-101,-16,6.0,10,-103,14901,110,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-12
2020.02.13_14.09.57,-8.394564,51.886198,0,B,11,5G,-100,-16,1.0,10,-103,12185,92,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.13_14.09.58,-8.394564,51.886198,0,B,11,5G,-100,-16,1.0,10,-103,16350,108,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.13_14.10.01,-8.394564,51.886198,0,B,11,5G,-100,-16,4.0,7,-103,7940,56,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.02,-8.394564,51.886198,0,B,11,5G,-100,-14,5.0,8,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.02,-8.394564,51.886198,0,B,11,5G,-100,-14,5.0,8,-103,2,2,D,73.0,70.0,75.0,2.0,0.0,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.03,-8.394564,51.886198,0,B,11,5G,-100,-14,5.0,8,-103,10626,225,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.04,-8.394564,51.886198,0,B,11,5G,-100,-12,4.0,10,-103,13083,93,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.10.05,-8.394564,51.886198,0,B,11,5G,-100,-12,4.0,10,-103,10979,96,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.10.07,-8.394564,51.886198,0,B,11,5G,-100,-11,5.0,8,-103,11601,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.08,-8.394564,51.886198,0,B,11,5G,-100,-11,5.0,8,-103,14613,126,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.09,-8.394564,51.886198,0,B,11,5G,-103,-14,6.0,10,-103,28817,160,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14
2020.02.13_14.10.10,-8.394564,51.886198,0,B,11,5G,-103,-14,6.0,10,-103,29553,122,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14
2020.02.13_14.10.11,-8.394564,51.886198,0,B,11,5G,-101,-16,2.0,11,-103,25223,145,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14
2020.02.13_14.10.12,-8.394564,51.886198,0,B,11,5G,-101,-16,2.0,11,-103,31710,143,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-14
2020.02.13_14.10.15,-8.394564,51.886198,0,B,11,5G,-100,-16,2.0,8,-103,30852,105,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-15
2020.02.13_14.10.16,-8.394564,51.886198,0,B,11,5G,-100,-16,2.0,8,-103,2,2,D,72.0,72.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-102,-15
2020.02.13_14.10.16,-8.394564,51.886198,0,B,11,5G,-102,-12,1.0,8,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.10.17,-8.394564,51.886198,0,B,11,5G,-102,-12,1.0,8,-103,17034,305,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.10.18,-8.394564,51.886198,0,B,11,5G,-101,-15,1.0,12,-105,29395,133,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-20
2020.02.13_14.10.19,-8.394564,51.886198,0,B,11,5G,-101,-15,1.0,12,-105,43835,158,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-20
2020.02.13_14.10.20,-8.394564,51.886198,0,B,11,5G,-101,-17,3.0,10,-105,50976,156,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.22,-8.394564,51.886198,0,B,11,5G,-101,-17,3.0,10,-105,50063,178,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.23,-8.394564,51.886198,0,B,11,5G,-101,-16,2.0,12,-105,51712,166,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.24,-8.394564,51.886198,0,B,11,5G,-101,-16,2.0,12,-105,39524,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.25,-8.394564,51.886198,0,B,11,5G,-102,-18,2.0,12,-105,42362,85,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.26,-8.394564,51.886198,0,B,11,5G,-102,-18,2.0,12,-105,45660,136,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.27,-8.394564,51.886198,0,B,11,5G,-101,-13,4.0,10,-105,33797,139,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.29,-8.394564,51.886198,0,B,11,5G,-101,-13,4.0,10,-105,19989,434,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.30,-8.394564,51.886198,0,B,11,5G,-101,-13,4.0,10,-105,17,25,D,73.0,72.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.30,-8.394564,51.886198,0,B,11,5G,-100,-15,1.0,12,-105,17,25,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.31,-8.394564,51.886198,0,B,11,5G,-100,-15,1.0,12,-103,9960,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.32,-8.394564,51.886198,0,B,11,5G,-102,-15,-3.0,10,-103,11688,104,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.33,-8.394564,51.886198,0,B,11,5G,-102,-15,-3.0,10,-103,12662,93,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-14
2020.02.13_14.10.34,-8.394564,51.886198,0,B,11,5G,-100,-16,1.0,11,-103,10293,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.36,-8.394564,51.886198,0,B,11,5G,-100,-16,1.0,11,-103,11484,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.13_14.10.37,-8.394564,51.886198,0,B,11,5G,-101,-16,5.0,9,-103,11410,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.38,-8.394564,51.886198,0,B,11,5G,-101,-16,5.0,9,-103,8948,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-15
2020.02.13_14.10.39,-8.394564,51.886198,0,B,11,5G,-102,-14,3.0,12,-103,12639,108,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.13_14.10.40,-8.394564,51.886198,0,B,11,5G,-102,-14,3.0,12,-103,10152,80,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.13_14.10.41,-8.394564,51.886198,0,B,11,5G,-102,-16,1.0,11,-103,11997,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15
2020.02.13_14.10.43,-8.394564,51.886198,0,B,11,5G,-102,-16,1.0,11,-103,7081,50,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-15
2020.02.13_14.10.44,-8.394564,51.886198,0,B,11,5G,-102,-16,1.0,11,-103,2,2,D,72.0,71.0,73.0,1.0,0.0,B,A4DF,9CBA,10805003,-103,-15
2020.02.13_14.10.44,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,9,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.10.45,-8.394564,51.886198,0,B,11,5G,-101,-14,5.0,9,-103,9612,189,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.13_14.10.46,-8.394564,51.886198,0,B,11,5G,-102,-17,0.0,6,-103,12682,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.10.47,-8.394564,51.886198,0,B,11,5G,-102,-17,0.0,6,-103,12402,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-11
2020.02.13_14.10.48,-8.394564,51.886198,0,B,11,5G,-101,-14,1.0,9,-103,11383,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.49,-8.394564,51.886198,0,B,11,5G,-101,-14,1.0,9,-103,12087,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.51,-8.394564,51.886198,0,B,11,5G,-102,-13,1.0,9,-103,12623,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.13_14.10.52,-8.394564,51.886198,0,B,11,5G,-102,-13,1.0,9,-103,12531,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.13_14.10.53,-8.394564,51.886198,0,B,11,5G,-103,-15,1.0,12,-103,12733,91,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.54,-8.394564,51.886198,0,B,11,5G,-103,-15,1.0,12,-103,22424,94,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.55,-8.394564,51.886198,0,B,11,5G,-104,-17,1.0,11,-103,22769,105,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.56,-8.394564,51.886198,0,B,11,5G,-104,-17,1.0,11,-103,10251,40,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.57,-8.394564,51.886198,0,B,11,5G,-101,-15,3.0,7,-103,2,2,D,71.0,69.0,76.0,3.0,0.0,B,A4DF,9CBA,10805003,-104,-12
2020.02.13_14.10.57,-8.394564,51.886198,0,B,11,5G,-101,-15,3.0,7,-103,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.13_14.10.59,-8.394564,51.886198,0,B,11,5G,-101,-15,3.0,7,-103,9622,202,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.13_14.11.00,-8.394564,51.886198,0,B,11,5G,-102,-16,4.0,7,-103,8501,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.11.01,-8.394564,51.886198,0,B,11,5G,-102,-16,4.0,7,-103,7646,60,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-13
2020.02.13_14.11.02,-8.394564,51.886198,0,B,11,5G,-102,-17,0.0,9,-103,9035,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
