Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.02.14_09.45.34,-8.495496000000001,51.89454,44,B,1,LTE,-76,-12,12.0,11,-79,5741,108,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-,-
2020.02.14_09.45.35,-8.494031,51.894781,48,B,1,LTE,-76,-12,12.0,11,-79,5741,108,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-,-
2020.02.14_09.45.35,-8.494031,51.894781,48,B,1,LTE,-76,-12,12.0,11,-81,3214,70,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-,-
2020.02.14_09.45.37,-8.494031,51.894781,48,B,1,LTE,-80,-12,8.0,8,-83,6329,101,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-92.0,-20.0
2020.02.14_09.45.38,-8.494031,51.894781,48,B,1,LTE,-80,-12,8.0,8,-81,6497,119,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-92.0,-20.0
2020.02.14_09.45.39,-8.494031,51.894781,48,B,1,LTE,-80,-13,6.0,7,-75,6521,107,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-15.0
2020.02.14_09.45.40,-8.494031,51.894781,48,B,1,LTE,-80,-13,6.0,7,-75,4724,78,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-15.0
2020.02.14_09.45.41,-8.494031,51.894781,48,B,1,LTE,-76,-11,6.0,9,-73,2847,37,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-78.0,-13.0
2020.02.14_09.45.42,-8.494031,51.894781,48,B,1,LTE,-76,-11,6.0,9,-73,2,2,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-78.0,-13.0
2020.02.14_09.45.42,-8.494031,51.894781,48,B,1,LTE,-76,-11,6.0,9,-73,2,2,D,78.0,75.0,81.0,3.0,0.0,1,76C6C,9CBA,124546049,-78.0,-13.0
2020.02.14_09.45.43,-8.492531,51.895053999999995,41,B,1,LTE,-76,-11,6.0,9,-75,6463,197,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-78.0,-13.0
2020.02.14_09.45.44,-8.492531,51.895053999999995,41,B,1,LTE,-74,-9,7.0,15,-75,6463,197,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-77.0,-12.0
2020.02.14_09.45.45,-8.492531,51.895053999999995,41,B,1,LTE,-74,-9,7.0,15,-77,9844,123,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-77.0,-12.0
2020.02.14_09.45.46,-8.492531,51.895053999999995,41,B,1,LTE,-76,-11,6.0,9,-81,9464,128,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-13.0
2020.02.14_09.45.47,-8.492531,51.895053999999995,41,B,1,LTE,-76,-11,6.0,9,-81,8476,125,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-13.0
2020.02.14_09.45.48,-8.492531,51.895053999999995,41,B,1,LTE,-83,-14,3.0,8,-83,6388,102,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-84.0,-13.0
2020.02.14_09.45.50,-8.492531,51.895053999999995,41,B,1,LTE,-83,-14,3.0,8,-83,7027,92,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-84.0,-13.0
2020.02.14_09.45.51,-8.492531,51.895053999999995,41,B,1,LTE,-83,-14,1.0,7,-83,8616,132,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-83.0,-14.0
2020.02.14_09.45.52,-8.492531,51.895053999999995,41,B,1,LTE,-83,-14,1.0,7,-83,6537,117,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-83.0,-14.0
2020.02.14_09.45.53,-8.490989,51.895323,43,B,1,LTE,-83,-14,1.0,7,-83,6537,117,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-83.0,-14.0
2020.02.14_09.45.53,-8.490989,51.895323,43,B,1,LTE,-82,-13,2.0,7,-83,7888,140,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-11.0
2020.02.14_09.45.55,-8.490989,51.895323,43,B,1,LTE,-82,-13,2.0,7,-81,5253,83,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-81.0,-11.0
2020.02.14_09.45.55,-8.490989,51.895323,43,B,1,LTE,-81,-14,2.0,9,-81,1651,27,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-82.0,-13.0
2020.02.14_09.45.56,-8.490989,51.895323,43,B,1,LTE,-81,-14,2.0,9,-81,1651,27,D,89.0,75.0,109.0,13.0,0.0,1,76C6C,9CBA,124546049,-82.0,-13.0
2020.02.14_09.45.57,-8.490989,51.895323,43,B,1,LTE,-81,-14,2.0,9,-81,3,5,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-82.0,-13.0
2020.02.14_09.45.58,-8.490989,51.895323,43,B,1,LTE,-84,-16,-5.0,5,-87,1956,71,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-85.0,-17.0
2020.02.14_09.45.59,-8.490989,51.895323,43,B,1,LTE,-84,-16,-5.0,5,-91,2941,110,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-85.0,-17.0
2020.02.14_09.46.00,-8.490989,51.895323,43,B,1,LTE,-90,-17,-6.0,4,-91,4011,108,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-90.0,-17.0
2020.02.14_09.46.01,-8.490989,51.895323,43,B,1,LTE,-90,-17,-6.0,4,-91,3062,54,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-90.0,-17.0
2020.02.14_09.46.02,-8.490989,51.895323,43,B,1,LTE,-89,-16,-6.0,6,-91,4615,83,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-90.0,-18.0
2020.02.14_09.46.03,-8.489537,51.895616,30,B,1,LTE,-89,-16,-6.0,6,-91,4615,83,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-90.0,-18.0
2020.02.14_09.46.04,-8.489537,51.895616,30,B,1,LTE,-89,-16,-6.0,6,-93,3073,56,D,-,-,-,-,-,1,76C6C,9CBA,124546049,-90.0,-18.0
2020.02.14_09.46.05,-8.489537,51.895616,30,B,2,LTE,-88,-16,-6.0,5,-93,1274,21,D,-,-,-,-,-,2,A705,9CBA,10945794,-92.0,-19.0
2020.02.14_09.46.06,-8.489537,51.895616,30,B,2,LTE,-88,-16,-6.0,5,-107,22,1,D,-,-,-,-,-,2,A705,9CBA,10945794,-92.0,-19.0
2020.02.14_09.46.07,-8.489537,51.895616,30,B,2,LTE,-89,-16,-7.0,6,-97,9697,58,D,-,-,-,-,-,2,A705,9CBA,10945794,-92.0,-16.0
2020.02.14_09.46.10,-8.489537,51.895616,30,B,2,LTE,-87,-14,-8.0,5,-91,0,0,D,-,-,-,-,-,2,A705,9CBA,10945794,-90.0,-17.0
2020.02.14_09.46.10,-8.489537,51.895616,30,B,2,LTE,-87,-14,-8.0,5,-91,0,0,D,77.0,73.0,82.0,4.0,20.0,2,A705,9CBA,10945794,-90.0,-17.0
2020.02.14_09.46.11,-8.489537,51.895616,30,B,2,LTE,-87,-14,-8.0,5,-91,393,19,D,-,-,-,-,-,2,A705,9CBA,10945794,-90.0,-17.0
2020.02.14_09.46.12,-8.489537,51.895616,30,B,3,LTE,-85,-14,-3.0,9,-83,2947,105,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-89.0,-19.0
2020.02.14_09.46.13,-8.489537,51.895616,30,B,3,LTE,-85,-14,-3.0,9,-85,7078,176,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-89.0,-19.0
2020.02.14_09.46.14,-8.489537,51.895616,30,B,3,LTE,-84,-12,1.0,7,-85,7179,116,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-91.0,-19.0
2020.02.14_09.46.15,-8.488864,51.896434,27,B,3,LTE,-84,-12,1.0,7,-85,7179,116,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-91.0,-19.0
2020.02.14_09.46.16,-8.488864,51.896434,27,B,3,LTE,-84,-12,1.0,7,-89,2491,44,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-91.0,-19.0
2020.02.14_09.46.17,-8.488864,51.896434,27,B,3,LTE,-88,-13,1.0,8,-85,8295,128,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-91.0,-17.0
2020.02.14_09.46.18,-8.488864,51.896434,27,B,3,LTE,-88,-13,1.0,8,-85,4763,79,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-91.0,-17.0
2020.02.14_09.46.19,-8.488864,51.896434,27,B,3,LTE,-84,-13,6.0,8,-85,5425,89,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.20,-8.488864,51.896434,27,B,3,LTE,-84,-13,6.0,8,-85,3884,65,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.21,-8.488864,51.896434,27,B,3,LTE,-85,-12,6.0,8,-85,2703,42,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-93.0,-19.0
2020.02.14_09.46.23,-8.488864,51.896434,27,B,3,LTE,-85,-12,6.0,8,-85,3765,98,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-93.0,-19.0
2020.02.14_09.46.24,-8.488864,51.896434,27,B,3,LTE,-85,-13,4.0,7,-81,733,16,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.24,-8.488864,51.896434,27,B,3,LTE,-85,-13,4.0,7,-81,733,16,D,81.0,74.0,92.0,7.0,0.0,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.25,-8.488864,51.896434,27,B,3,LTE,-85,-13,4.0,7,-81,2001,74,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.26,-8.488864,51.896434,27,B,3,LTE,-83,-12,7.0,6,-83,5587,177,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.27,-8.48747,51.896689,29,B,3,LTE,-83,-12,7.0,6,-83,5587,177,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.27,-8.48747,51.896689,29,B,3,LTE,-83,-12,7.0,6,-81,7401,125,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.28,-8.48747,51.896689,29,B,3,LTE,-86,-12,5.0,6,-87,5781,100,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.30,-8.48747,51.896689,29,B,3,LTE,-86,-12,5.0,6,-81,4896,85,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.31,-8.48747,51.896689,29,B,3,LTE,-79,-12,5.0,9,-79,4007,97,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.32,-8.48747,51.896689,29,B,3,LTE,-79,-12,5.0,9,-79,4499,79,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.33,-8.48747,51.896689,29,B,3,LTE,-79,-12,8.0,9,-79,6469,108,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.34,-8.48747,51.896689,29,B,3,LTE,-79,-12,8.0,9,-79,5503,91,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.37,-8.48747,51.896689,29,B,3,LTE,-81,-13,8.0,8,-79,5762,90,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-93.0,-15.0
2020.02.14_09.46.38,-8.48747,51.896689,29,B,3,LTE,-77,-9,8.0,8,-79,1,1,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.38,-8.48747,51.896689,29,B,3,LTE,-77,-9,8.0,8,-79,1,1,D,74.0,70.0,77.0,3.0,0.0,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.39,-8.48747,51.896689,29,B,3,LTE,-77,-9,8.0,8,-79,4165,129,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.40,-8.48747,51.896689,29,B,3,LTE,-77,-11,9.0,9,-79,5067,119,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-87.0,-18.0
2020.02.14_09.46.41,-8.48747,51.896689,29,B,3,LTE,-77,-11,9.0,9,-79,7714,125,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-87.0,-18.0
2020.02.14_09.46.42,-8.486009,51.89695,22,B,3,LTE,-77,-11,9.0,9,-75,7714,125,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-87.0,-18.0
2020.02.14_09.46.43,-8.486009,51.89695,22,B,3,LTE,-75,-11,10.0,10,-73,9687,144,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.44,-8.486009,51.89695,22,B,3,LTE,-75,-11,10.0,10,-73,10146,143,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.45,-8.486009,51.89695,22,B,3,LTE,-66,-10,16.0,13,-67,12034,150,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.46,-8.486009,51.89695,22,B,3,LTE,-66,-10,16.0,13,-69,12972,126,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.47,-8.486009,51.89695,22,B,3,LTE,-68,-8,20.0,15,-69,13195,141,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.48,-8.486009,51.89695,22,B,3,LTE,-68,-8,20.0,15,-65,13618,146,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.51,-8.486009,51.89695,22,B,3,LTE,-64,-7,19.0,11,-65,10900,82,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.52,-8.486009,51.89695,22,B,3,LTE,-63,-11,22.0,12,-65,962,15,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.52,-8.486009,51.89695,22,B,3,LTE,-63,-11,22.0,12,-65,962,15,D,83.0,77.0,95.0,7.0,0.0,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.53,-8.486009,51.89695,22,B,3,LTE,-63,-11,22.0,12,-65,6456,202,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.54,-8.486009,51.89695,22,B,3,LTE,-65,-10,21.0,10,-65,11921,126,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.55,-8.484567,51.897238,25,B,3,LTE,-65,-10,21.0,10,-69,10838,112,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.56,-8.484567,51.897238,25,B,3,LTE,-65,-10,21.0,10,-69,10838,112,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.57,-8.484567,51.897238,25,B,3,LTE,-69,-9,19.0,10,-67,32800,359,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.58,-8.484567,51.897238,25,B,3,LTE,-69,-9,19.0,10,-67,34208,381,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.46.59,-8.484567,51.897238,25,B,3,LTE,-66,-11,17.0,11,-67,29922,380,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.00,-8.484567,51.897238,25,B,3,LTE,-66,-11,17.0,11,-65,25514,238,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.01,-8.484567,51.897238,25,B,3,LTE,-64,-11,19.0,10,-65,28677,275,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.03,-8.484567,51.897238,25,B,3,LTE,-64,-11,19.0,10,-63,33899,277,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.05,-8.484567,51.897238,25,B,3,LTE,-62,-9,20.0,11,-61,15262,113,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.06,-8.484567,51.897238,25,B,3,LTE,-62,-9,20.0,11,-61,2,2,D,73.0,69.0,76.0,3.0,0.0,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.06,-8.484567,51.897238,25,B,3,LTE,-61,-11,15.0,14,-61,2,2,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.07,-8.484567,51.897238,25,B,3,LTE,-61,-11,15.0,14,-55,10667,216,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.08,-8.484567,51.897238,25,B,3,LTE,-54,-8,20.0,11,-55,12189,93,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.10,-8.484567,51.897238,25,B,3,LTE,-54,-8,20.0,11,-51,11566,112,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.11,-8.484567,51.897238,25,B,3,LTE,-51,-6,21.0,13,-55,9816,82,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.12,-8.483224,51.897725,25,B,3,LTE,-51,-6,21.0,13,-57,9816,82,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.12,-8.483224,51.897725,25,B,3,LTE,-51,-6,21.0,13,-57,11365,101,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.13,-8.483224,51.897725,25,B,3,LTE,-58,-8,20.0,9,-59,18016,194,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.14,-8.483224,51.897725,25,B,3,LTE,-58,-8,20.0,9,-61,20391,209,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.16,-8.483224,51.897725,25,B,3,LTE,-61,-10,23.0,10,-63,21390,242,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.17,-8.483224,51.897725,25,B,3,LTE,-61,-10,23.0,10,-67,21255,295,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-,-
2020.02.14_09.47.19,-8.483224,51.897725,25,B,3,LTE,-68,-12,14.0,5,-71,5973,60,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-73.0,-16.0
2020.02.14_09.47.20,-8.483224,51.897725,25,B,3,LTE,-68,-12,14.0,5,-71,5973,60,D,84.0,74.0,101.0,10.0,0.0,3,5A5BC,9CBA,94747651,-73.0,-16.0
2020.02.14_09.47.20,-8.483224,51.897725,25,B,3,LTE,-71,-10,19.0,9,-71,1001,34,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-71.0,-11.0
2020.02.14_09.47.21,-8.483224,51.897725,25,B,3,LTE,-71,-10,19.0,9,-71,8074,177,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-71.0,-11.0
2020.02.14_09.47.23,-8.483224,51.897725,25,B,3,LTE,-71,-13,7.0,6,-69,9902,144,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-71.0,-13.0
2020.02.14_09.47.24,-8.483224,51.897725,25,B,3,LTE,-71,-13,7.0,6,-73,6539,95,D,-,-,-,-,-,3,5A5BC,9CBA,94747651,-71.0,-13.0
2020.02.14_09.47.25,-8.483224,51.897725,25,B,1,LTE,-67,-9,7.0,12,-67,10062,117,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-73.0,-17.0
2020.02.14_09.47.26,-8.483224,51.897725,25,B,1,LTE,-67,-9,7.0,12,-63,9224,150,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-73.0,-17.0
2020.02.14_09.47.27,-8.483224,51.897725,25,B,1,LTE,-60,-11,8.0,10,-61,9966,126,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.29,-8.483224,51.897725,25,B,1,LTE,-60,-11,8.0,10,-61,11967,107,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.30,-8.483224,51.897725,25,B,1,LTE,-60,-7,16.0,12,-59,12033,96,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.31,-8.483224,51.897725,25,B,1,LTE,-60,-7,16.0,12,-59,12136,96,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.32,-8.483224,51.897725,25,B,1,LTE,-60,-7,16.0,12,-61,12071,119,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.32,-8.483224,51.897725,25,B,1,LTE,-60,-8,20.0,6,-61,12071,119,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.33,-8.483224,51.897725,25,B,1,LTE,-60,-8,20.0,6,-61,1,3,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.34,-8.483021,51.898657,20,B,1,LTE,-60,-8,20.0,6,-61,1,3,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.34,-8.483021,51.898657,20,B,1,LTE,-60,-8,20.0,6,-61,1,3,D,74.0,69.0,78.0,3.0,0.0,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.34,-8.483021,51.898657,20,B,1,LTE,-63,-9,11.0,13,-65,3968,105,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.36,-8.483021,51.898657,20,B,1,LTE,-63,-9,11.0,13,-71,11014,145,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.37,-8.483021,51.898657,20,B,1,LTE,-70,-9,15.0,10,-75,10221,155,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.38,-8.483021,51.898657,20,B,1,LTE,-70,-9,15.0,10,-75,10923,122,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.39,-8.483021,51.898657,20,B,1,LTE,-71,-10,10.0,13,-75,9626,138,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.40,-8.483021,51.898657,20,B,1,LTE,-71,-10,10.0,13,-79,7581,121,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.41,-8.483021,51.898657,20,B,1,LTE,-78,-12,8.0,12,-75,10039,149,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.43,-8.483021,51.898657,20,B,1,LTE,-78,-12,8.0,12,-77,9644,149,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.44,-8.483021,51.898657,20,B,1,LTE,-76,-10,8.0,15,-81,6817,106,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.45,-8.483021,51.898657,20,B,1,LTE,-76,-10,8.0,15,-81,5002,87,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-,-
2020.02.14_09.47.46,-8.483021,51.898657,20,B,1,LTE,-86,-14,0.0,8,-83,3817,59,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-89.0,-19.0
2020.02.14_09.47.47,-8.483021,51.898657,20,B,1,LTE,-86,-14,0.0,8,-83,604,16,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-89.0,-19.0
2020.02.14_09.47.48,-8.483021,51.898657,20,B,1,LTE,-86,-14,0.0,8,-83,604,16,D,85.0,75.0,110.0,14.0,0.0,1,5A5BC,9CBA,94747649,-89.0,-19.0
2020.02.14_09.47.48,-8.483021,51.898657,20,B,1,LTE,-86,-14,-5.0,6,-85,3131,118,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-88.0,-17.0
2020.02.14_09.47.50,-8.483021,51.898657,20,B,1,LTE,-86,-14,-5.0,6,-85,2839,104,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-88.0,-17.0
2020.02.14_09.47.51,-8.483021,51.898657,20,B,1,LTE,-86,-17,-5.0,5,-85,3195,66,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-87.0,-17.0
2020.02.14_09.47.52,-8.483021,51.898657,20,B,1,LTE,-86,-17,-5.0,5,-85,4536,81,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-87.0,-17.0
2020.02.14_09.47.53,-8.483267,51.899570000000004,28,B,1,LTE,-86,-17,-5.0,5,-85,4536,81,D,-,-,-,-,-,1,5A5BC,9CBA,94747649,-87.0,-17.0
2020.02.14_09.47.53,-8.483267,51.899570000000004,28,B,3,LTE,-82,-12,-2.0,6,-83,3961,66,D,-,-,-,-,-,3,A992,9CBA,11112963,-,-
2020.02.14_09.47.54,-8.483267,51.899570000000004,28,B,3,LTE,-82,-12,-2.0,6,-83,0,0,D,-,-,-,-,-,3,A992,9CBA,11112963,-,-
2020.02.14_09.47.56,-8.483267,51.899570000000004,28,B,3,LTE,-81,-13,0.0,8,-75,13885,72,D,-,-,-,-,-,3,A992,9CBA,11112963,-74.0,2147483647.0
2020.02.14_09.47.57,-8.483267,51.899570000000004,28,B,3,LTE,-81,-13,0.0,8,-75,17380,78,D,-,-,-,-,-,3,A992,9CBA,11112963,-74.0,2147483647.0
2020.02.14_09.47.58,-8.483267,51.899570000000004,28,B,3,LTE,-80,-12,8.0,10,-75,18953,63,D,-,-,-,-,-,3,A992,9CBA,11112963,-75.0,2147483647.0
2020.02.14_09.47.59,-8.483267,51.899570000000004,28,B,3,LTE,-80,-12,8.0,10,-77,18377,76,D,-,-,-,-,-,3,A992,9CBA,11112963,-75.0,2147483647.0
2020.02.14_09.48.00,-8.483267,51.899570000000004,28,B,3,LTE,-82,-12,1.0,8,-81,10332,35,D,-,-,-,-,-,3,A992,9CBA,11112963,-81.0,2147483647.0
2020.02.14_09.48.01,-8.483267,51.899570000000004,28,B,3,LTE,-82,-12,1.0,8,-81,2,2,D,66.0,65.0,67.0,1.0,0.0,3,A992,9CBA,11112963,-81.0,2147483647.0
2020.02.14_09.48.02,-8.483267,51.899570000000004,28,B,3,LTE,-82,-12,1.0,8,-81,2,2,D,-,-,-,-,-,3,A992,9CBA,11112963,-81.0,2147483647.0
2020.02.14_09.48.03,-8.483267,51.899570000000004,28,B,3,LTE,-81,-12,0.0,8,-77,19665,201,D,-,-,-,-,-,3,A992,9CBA,11112963,-85.0,-6.0
2020.02.14_09.48.04,-8.483267,51.899570000000004,28,B,3,LTE,-81,-12,0.0,8,-73,22741,73,D,-,-,-,-,-,3,A992,9CBA,11112963,-85.0,-6.0
2020.02.14_09.48.05,-8.483267,51.899570000000004,28,B,3,LTE,-77,-11,10.0,14,-75,67016,175,D,-,-,-,-,-,3,A992,9CBA,11112963,-73.0,2147483647.0
2020.02.14_09.48.06,-8.483267,51.899570000000004,28,B,3,LTE,-77,-11,10.0,14,-75,114536,188,D,-,-,-,-,-,3,A992,9CBA,11112963,-73.0,2147483647.0
2020.02.14_09.48.07,-8.483267,51.899570000000004,28,B,3,LTE,-79,-13,2.0,6,-77,127966,200,D,-,-,-,-,-,3,A992,9CBA,11112963,-78.0,2147483647.0
2020.02.14_09.48.10,-8.482472999999999,51.900345,25,B,3,LTE,-80,-13,6.0,7,-77,110256,198,D,-,-,-,-,-,3,A992,9CBA,11112963,-76.0,-3.0
2020.02.14_09.48.11,-8.482472999999999,51.900345,25,B,3,LTE,-80,-13,6.0,7,-83,109725,189,D,-,-,-,-,-,3,A992,9CBA,11112963,-76.0,-3.0
2020.02.14_09.48.12,-8.482472999999999,51.900345,25,B,3,LTE,-76,-13,9.0,13,-81,114000,202,D,-,-,-,-,-,3,A992,9CBA,11112963,-82.0,-7.0
