Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.01.16_10.57.03,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,2.0,10,-99,2,2,D,68.0,65.0,70.0,2.0,0.0,B,A4DF,9CBA,10805003,-100.0,-5.0
2020.01.16_10.57.03,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,2.0,10,-99,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.04,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,2.0,10,-99,25614,253,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.05,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,8,-99,99896,177,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-6.0
2020.01.16_10.57.06,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,8,-99,105671,161,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-6.0
2020.01.16_10.57.08,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,13,-99,107959,164,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.09,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,13,-99,114815,185,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.10,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,2.0,9,-99,159141,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-7.0
2020.01.16_10.57.11,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,2.0,9,-99,201701,322,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-7.0
2020.01.16_10.57.12,-8.394544999999999,51.886113,0,B,11,5G,-102,-17,3.0,11,-99,172907,160,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-12.0
2020.01.16_10.57.13,-8.394544999999999,51.886113,0,B,11,5G,-102,-17,3.0,11,-99,222631,264,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-12.0
2020.01.16_10.57.14,-8.394544999999999,51.886113,0,B,11,5G,-101,-17,2.0,11,-99,218903,205,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-12.0
2020.01.16_10.57.15,-8.394544999999999,51.886113,0,B,11,5G,-101,-17,2.0,11,-99,113005,141,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-12.0
2020.01.16_10.57.17,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,4.0,12,-99,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.17,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,4.0,12,-99,2,2,D,68.0,65.0,73.0,3.0,0.0,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.18,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,4.0,12,-99,67412,270,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.19,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,1.0,12,-99,227211,235,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-10.0
2020.01.16_10.57.20,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,1.0,12,-99,243034,325,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-10.0
2020.01.16_10.57.21,-8.394544999999999,51.886113,0,B,11,5G,-100,-16,2.0,11,-99,263877,171,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-11.0
2020.01.16_10.57.22,-8.394544999999999,51.886113,0,B,11,5G,-100,-16,2.0,11,-99,281700,173,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-11.0
2020.01.16_10.57.23,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,4.0,15,-99,252861,157,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-11.0
2020.01.16_10.57.24,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,4.0,15,-99,248353,144,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-11.0
2020.01.16_10.57.26,-8.394544999999999,51.886113,0,B,11,5G,-102,-16,4.0,11,-99,203935,125,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.27,-8.394544999999999,51.886113,0,B,11,5G,-102,-16,4.0,11,-99,270812,170,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.28,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,2.0,12,-99,221993,231,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.29,-8.394544999999999,51.886113,0,B,11,5G,-101,-16,2.0,12,-99,221660,161,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.30,-8.394544999999999,51.886113,0,B,11,5G,-100,-11,9.0,11,-99,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-4.0
2020.01.16_10.57.30,-8.394544999999999,51.886113,0,B,11,5G,-100,-11,9.0,11,-99,0,0,D,76.0,70.0,87.0,7.0,0.0,B,A4DF,9CBA,10805003,-99.0,-4.0
2020.01.16_10.57.31,-8.394544999999999,51.886113,0,B,11,5G,-100,-11,9.0,11,-99,8496,131,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-4.0
2020.01.16_10.57.32,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,5.0,11,-99,17584,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-3.0
2020.01.16_10.57.34,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,5.0,11,-99,18191,65,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-3.0
2020.01.16_10.57.35,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,4.0,11,-99,18964,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-6.0
2020.01.16_10.57.36,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,4.0,11,-99,18622,63,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-6.0
2020.01.16_10.57.37,-8.394544999999999,51.886113,0,B,11,5G,-101,-10,3.0,11,-99,18332,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.38,-8.394544999999999,51.886113,0,B,11,5G,-101,-10,3.0,11,-99,17714,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-8.0
2020.01.16_10.57.40,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,-1.0,10,-99,18222,59,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.41,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,-1.0,10,-99,19156,66,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-5.0
2020.01.16_10.57.42,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,2.0,14,-99,83660,199,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-7.0
2020.01.16_10.57.43,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,2.0,14,-99,97582,150,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-7.0
2020.01.16_10.57.44,-8.394544999999999,51.886113,0,B,11,5G,-101,-15,6.0,12,-99,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-10.0
2020.01.16_10.57.44,-8.394544999999999,51.886113,0,B,11,5G,-101,-15,6.0,12,-99,2,2,D,71.0,67.0,73.0,2.0,0.0,B,A4DF,9CBA,10805003,-98.0,-10.0
2020.01.16_10.57.45,-8.394544999999999,51.886113,0,B,11,5G,-101,-15,6.0,12,-99,12829,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-10.0
2020.01.16_10.57.47,-8.394544999999999,51.886113,0,B,11,5G,-101,-15,2.0,14,-99,18534,71,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-9.0
2020.01.16_10.57.48,-8.394544999999999,51.886113,0,B,11,5G,-101,-15,2.0,14,-99,18943,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-9.0
2020.01.16_10.57.49,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,1.0,11,-99,19399,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.50,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,1.0,11,-99,18488,66,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.51,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,-2.0,10,-99,18366,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.52,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,-2.0,10,-99,19193,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.54,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,-2.0,12,-99,19805,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.55,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,-2.0,12,-99,19215,66,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.57,-8.394544999999999,51.886113,0,B,11,5G,-100,-16,-4.0,11,-99,10624,39,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.58,-8.394544999999999,51.886113,0,B,11,5G,-100,-16,-4.0,11,-99,2,2,D,68.0,66.0,71.0,2.0,0.0,B,A4DF,9CBA,10805003,-99.0,-10.0
2020.01.16_10.57.58,-8.394544999999999,51.886113,0,B,11,5G,-100,-12,-3.0,10,-99,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-9.0
2020.01.16_10.57.59,-8.394544999999999,51.886113,0,B,11,5G,-100,-12,-3.0,10,-99,21503,187,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-9.0
2020.01.16_10.58.01,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,-3.0,11,-99,22156,66,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.02,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,-3.0,11,-99,22236,76,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.03,-8.394544999999999,51.886113,0,B,11,5G,-103,-13,-5.0,9,-101,19934,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.04,-8.394544999999999,51.886113,0,B,11,5G,-103,-13,-5.0,9,-103,19719,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.05,-8.394544999999999,51.886113,0,B,11,5G,-103,-11,3.0,11,-103,21165,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-14.0
2020.01.16_10.58.07,-8.394544999999999,51.886113,0,B,11,5G,-103,-11,3.0,11,-103,20757,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-14.0
2020.01.16_10.58.08,-8.394544999999999,51.886113,0,B,11,5G,-103,-12,2.0,9,-103,20455,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.58.09,-8.394544999999999,51.886113,0,B,11,5G,-103,-12,2.0,9,-105,21860,70,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.58.11,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,0.0,11,-101,9764,9,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.12,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,0.0,11,-101,9764,9,D,71.0,68.0,77.0,3.0,0.0,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.13,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,-1.0,9,-101,10553,52,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.14,-8.394544999999999,51.886113,0,B,11,5G,-101,-12,-1.0,9,-101,19970,152,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.15,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,2.0,10,-101,20495,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.16,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,2.0,10,-101,21914,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.17,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,7,-101,22363,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.18,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,7,-101,19280,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.20,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,4.0,8,-101,21967,84,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.21,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,4.0,8,-101,22275,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.22,-8.394544999999999,51.886113,0,B,11,5G,-100,-12,0.0,10,-101,23459,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.23,-8.394544999999999,51.886113,0,B,11,5G,-100,-12,0.0,10,-101,21740,82,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.24,-8.394544999999999,51.886113,0,B,11,5G,-100,-12,0.0,10,-101,21704,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.24,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,10,-101,21704,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.26,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,10,-101,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.26,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,10,-101,0,0,D,65.0,64.0,67.0,1.0,0.0,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.58.27,-8.394544999999999,51.886113,0,B,11,5G,-101,-10,3.0,8,-101,8583,121,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-11.0
2020.01.16_10.58.28,-8.394544999999999,51.886113,0,B,11,5G,-101,-10,3.0,8,-101,21570,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-11.0
2020.01.16_10.58.29,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,2.0,12,-101,21409,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.30,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,2.0,12,-101,23203,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-9.0
2020.01.16_10.58.31,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,11,-101,19547,62,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-7.0
2020.01.16_10.58.33,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,2.0,11,-101,20904,81,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-7.0
2020.01.16_10.58.34,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,-1.0,10,-101,20602,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.35,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,-1.0,10,-101,38697,132,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.36,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,3.0,8,-101,118361,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-14.0
2020.01.16_10.58.37,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,3.0,8,-101,158701,232,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-14.0
2020.01.16_10.58.39,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,12,-101,124396,217,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.58.40,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,12,-101,2,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.58.40,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,12,-101,2,1,D,69.0,67.0,72.0,2.0,0.0,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.58.41,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,1.0,11,-101,11427,154,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-4.0
2020.01.16_10.58.42,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,1.0,11,-101,19164,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-4.0
2020.01.16_10.58.43,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,3.0,11,-101,17592,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-8.0
2020.01.16_10.58.44,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,3.0,11,-101,19549,79,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-8.0
2020.01.16_10.58.45,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,9.0,12,-101,65307,169,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.47,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,9.0,12,-101,71535,182,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.48,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,0.0,9,-101,77175,208,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.49,-8.394544999999999,51.886113,0,B,11,5G,-101,-13,0.0,9,-101,76846,208,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.50,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,1.0,10,-101,73663,162,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.51,-8.394544999999999,51.886113,0,B,11,5G,-102,-11,1.0,10,-101,74595,179,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.53,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,1.0,10,-101,45763,143,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.54,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,1.0,10,-101,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.54,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,1.0,10,-101,2,2,D,68.0,65.0,72.0,3.0,0.0,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.58.55,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,1.0,10,-101,18957,211,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.58.56,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,1.0,10,-101,22011,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.58.57,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,-2.0,9,-101,21410,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.58.58,-8.394544999999999,51.886113,0,B,11,5G,-101,-11,-2.0,9,-101,18636,86,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.59.00,-8.394544999999999,51.886113,0,B,11,5G,-103,-10,2.0,11,-101,19899,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.01,-8.394544999999999,51.886113,0,B,11,5G,-103,-10,2.0,11,-101,50232,174,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.02,-8.394544999999999,51.886113,0,B,11,5G,-103,-13,7.0,14,-101,96785,249,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-15.0
2020.01.16_10.59.03,-8.394544999999999,51.886113,0,B,11,5G,-103,-13,7.0,14,-101,114595,194,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-15.0
2020.01.16_10.59.04,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,11,-101,221431,253,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.05,-8.394544999999999,51.886113,0,B,11,5G,-102,-15,3.0,11,-101,270848,237,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.07,-8.394544999999999,51.886113,0,B,11,5G,-103,-16,2.0,11,-101,79913,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-11.0
2020.01.16_10.59.08,-8.394544999999999,51.886113,0,B,11,5G,-103,-16,2.0,11,-101,2,3,D,68.0,64.0,71.0,3.0,0.0,B,A4DF,9CBA,10805003,-100.0,-11.0
2020.01.16_10.59.08,-8.394544999999999,51.886113,0,B,11,5G,-103,-16,2.0,11,-101,2,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-11.0
2020.01.16_10.59.09,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,1.0,10,-101,27731,264,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.59.10,-8.394544999999999,51.886113,0,B,11,5G,-102,-12,1.0,10,-101,106835,242,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-10.0
2020.01.16_10.59.11,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,1.0,11,-101,187827,256,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.59.12,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,1.0,11,-101,214033,305,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-11.0
2020.01.16_10.59.13,-8.394544999999999,51.886113,0,B,11,5G,-102,-16,2.0,10,-101,215833,200,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.15,-8.394544999999999,51.886113,0,B,11,5G,-102,-16,2.0,10,-101,178325,156,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.16,-8.394544999999999,51.886113,0,B,11,5G,-102,-17,3.0,12,-101,210552,221,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
2020.01.16_10.59.17,-8.394544999999999,51.886113,0,B,11,5G,-102,-17,3.0,12,-101,245930,226,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
2020.01.16_10.59.18,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,3.0,12,-101,220321,334,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
2020.01.16_10.59.19,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,3.0,12,-101,235489,222,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
2020.01.16_10.59.20,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,2.0,11,-101,73010,128,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.59.21,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,2.0,11,-101,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.59.21,-8.394544999999999,51.886113,0,B,11,5G,-102,-14,2.0,11,-101,2,2,D,67.0,65.0,69.0,1.0,0.0,B,A4DF,9CBA,10805003,-102.0,-13.0
2020.01.16_10.59.22,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,0.0,10,-101,113816,373,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.59.24,-8.394544999999999,51.886113,0,B,11,5G,-102,-13,0.0,10,-101,162471,235,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-10.0
2020.01.16_10.59.25,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,11,-101,107202,192,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.26,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,11,-101,127589,227,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.27,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,1.0,12,-101,159808,221,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.28,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,1.0,12,-101,122422,480,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.29,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,0.0,12,-101,108050,163,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.31,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,0.0,12,-101,104366,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-13.0
2020.01.16_10.59.32,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,2.0,15,-101,89324,147,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-12.0
2020.01.16_10.59.34,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,0.0,14,-101,70367,378,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.35,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,0.0,14,-101,2,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.35,-8.394544999999999,51.886113,0,B,11,5G,-102,-18,0.0,14,-101,2,2,D,71.0,67.0,75.0,3.0,0.0,B,A4DF,9CBA,10805003,-101.0,-12.0
2020.01.16_10.59.36,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,0.0,10,-101,39270,283,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-8.0
2020.01.16_10.59.38,-8.394544999999999,51.886113,0,B,11,5G,-101,-14,0.0,10,-101,91544,208,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-8.0
2020.01.16_10.59.39,-8.394544999999999,51.886113,0,B,11,5G,-101,-17,2.0,10,-101,108512,236,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-12.0
